OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-IL,USGS Illinois Water Science Center,USGS-03382510,"EAGLE CREEK NEAR EQUALITY, IL",Stream,,05140204,8.51,sq mi,,,37.6508816,-88.3911542,,Unknown,Unknown,Interpolated from MAP.,NAD83,391.34,feet,.01,feet,Unknown.,NGVD29,US,17,165,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-03382530,"SALINE RIVER NEAR GIBSONIA, IL",Stream,,05140204,1062,sq mi,1062,sq mi,37.6481036,-88.2417034,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,059,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-03384450,"LUSK CREEK NEAR EDDYVILLE, IL",Stream,,05140203,42.9,sq mi,,,37.4725833,-88.5476944,,.1,seconds,Interpolated from Digital MAP.,NAD83,360.42,feet,.01,feet,Unknown.,NGVD29,US,17,151,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-03611200,"MASSAC CREEK AT METROPOLIS, IL",Stream,,05140206,38,sq mi,,,37.1566667,-88.7080556,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,17,127,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-03612000,"CACHE RIVER AT FORMAN, IL",Stream,,05140206,244,sq mi,,,37.3364411,-88.923955,,Unknown,Unknown,Interpolated from MAP.,NAD83,308.47,feet,.01,feet,Unknown.,NGVD29,US,17,087,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-03613500,"HODGES BAYOU TRIBUTARY AT OLMSTED, IL",Stream,,05140206,4.62,sq mi,,,37.180885,-89.0931278,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,153,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-04087285,"WETLAND AT WINTHROP HARBOR, IL",Wetland,,04040002,0.12,sq mi,,,42.4911111,-87.8055556,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,586.74,feet,.05,feet,Level or other surveyed method.,NAVD88,US,17,097,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-04087300,"LAKE MICHIGAN TRIBUTARY AT WINTHROP HARBOR, IL",Wetland,,04040002,1.48,sq mi,,,42.4858333,-87.8222222,24000,1,seconds,Interpolated from Digital MAP.,NAD83,596.57,feet,.01,feet,Level or other surveyed method.,NAVD88,US,17,097,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-04087312,"LK MICHIGAN TRIB AT WETLAND AT WINTHROP HARBOR, IL",Wetland,,04040002,2.86,sq mi,,,42.4855556,-87.8141667,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,588.94,feet,.05,feet,Level or other surveyed method.,NAVD88,US,17,097,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-04087316,"LK MICHIGAN TRIB AT MAIN ST AT WINTHROP HARBOR, IL",Wetland,,04040002,2.9,sq mi,,,42.4825,-87.8141667,24000,5,seconds,Interpolated from Digital MAP.,NAD83,590.24,feet,.05,feet,Level or other surveyed method.,NAVD88,US,17,097,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-04087318,"LK MICHIGAN TRIB AT RAILROAD AT WINTROP HARBOR, IL",Wetland,,04040002,0.4,sq mi,,,42.4786111,-87.8155556,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,595.22,feet,.05,feet,Level or other surveyed method.,NAVD88,US,17,097,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-04087320,"LK MICHIGAN TRIB AT MOUTH AT WINTHROP HARBOR, IL",Wetland,,04040002,3.47,sq mi,,,42.4783333,-87.8033333,24000,1,seconds,Interpolated from Digital MAP.,NAD83,582.00,feet,.01,feet,Level or other surveyed method.,NGVD29,US,17,097,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-04087405,"BULL CREEK AT ZION, IL",Wetland,,04040002,5.67,sq mi,,,42.4283333,-87.8266667,24000,1,seconds,Interpolated from Digital MAP.,NAD83,582.50,feet,.01,feet,Level or other surveyed method.,NGVD29,US,17,097,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-040874083,"DEAD RIVER NEAR WAUKEGAN, IL",Wetland,,04040002,6.23,sq mi,,,42.4205556,-87.8172222,24000,5,seconds,Interpolated from Digital MAP.,NAD83,585.85,feet,.05,feet,Level or other surveyed method.,NAVD88,US,17,097,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-040874087,"DEAD RIVER AT MOUTH NEAR WAUKEGAN, IL",Wetland,,04040002,11.03,sq mi,,,42.4088889,-87.8033333,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,581.84,feet,.05,feet,Level or other surveyed method.,NAVD88,US,17,097,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-04087440,"LAKE MICHIGAN AT CHICAGO LOCK AT CHICAGO, IL","Lake, Reservoir, Impoundment",,04060200,,,,,41.8883664,-87.6075518,24000,1,seconds,Interpolated from MAP.,NAD83,579.48,feet,.01,feet,Interpolated from topographic map.,NGVD29,US,17,031,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05416000,"GALENA RIVER AT GALENA, IL",Stream,,07060005,196,sq mi,,,42.4105556,-90.4308333,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,17,085,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05416050,"SMALLPOX CREEK AT AIKEN, IL",Stream,,07060005,,,,,42.3488889,-90.4102778,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,17,085,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05418950,"APPLE RIVER NEAR ELIZABETH, IL",Stream,,07060005,207,sq mi,,,42.3186242,-90.2542951,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,085,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05420100,"PLUM RIVER AT SAVANNA, IL",Stream,,07060005,273,sq mi,273,sq mi,42.0980556,-90.1266667,24000,1,seconds,Interpolated from MAP.,NAD83,580.86,feet,.01,feet,Unknown.,NGVD29,US,17,015,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05435500,"PECATONICA RIVER AT FREEPORT, IL",Stream,,07090003,1326.88,sq mi,,,42.3002778,-89.6152778,24000,1,seconds,Interpolated from Digital MAP.,NAD83,743.18,feet,.01,feet,Unknown.,NGVD29,US,17,177,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05435680,"YELLOW CREEK NEAR FREEPORT, IL",Stream,,07090003,192,sq mi,,,42.279187,-89.5734484,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,177,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05435800,"PECATONICA RIVER AT HARRISON, IL",Stream,,07090003,1788,sq mi,1788,sq mi,42.4275152,-89.1956669,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,201,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05437500,"ROCK RIVER AT ROCKTON, IL",Stream,,07090005,6363,sq mi,,,42.4502778,-89.0725,,1,seconds,Interpolated from Digital MAP.,NAD83,707.75,feet,.01,feet,Level or other surveyed method.,NAVD88,US,17,201,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05437630,"SPRING CR AT MCFARLAND ROAD NEAR ROCKFORD, IL",Stream,,07090005,2.44,sq mi,,,42.3133526,-88.979827,,Unknown,Unknown,Interpolated from MAP.,NAD83,869.65,feet,.01,feet,Unknown.,NGVD29,US,17,201,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05437632,SPRING CR AT ROCK VALLEY COLLEGE AT ROCKFORD IL,Stream,,07090005,2.81,sq mi,,,42.3097222,-88.9894444,,1,seconds,Interpolated from MAP.,NAD83,853.52,feet,.01,feet,Unknown.,NGVD29,US,17,201,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05437720,"ROCKFORD DRAINAGE D AT 26TH ST. AT ROCKFORD, IL",Stream,,07090005,1.14,sq mi,1.14,sq mi,42.2452984,-89.0489937,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,201,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05438201,"KISHWAUKEE R AT GP ROAD AT GARDEN PRAIRIE, IL",Stream,,07090006,222,sq mi,222,sq mi,42.2611326,-88.716764,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,007,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05438250,"COON CREEK AT RILEY, IL",Stream,,07090006,85.1,sq mi,,,42.1825,-88.6413889,,1,seconds,Interpolated from MAP.,NAD83,792.96,feet,.01,feet,Unknown.,NGVD29,US,17,111,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05438600,"KISHWAUKEE R AB SOUTH BRANCH NR PERRYVILLE, IL",Stream,,07090006,655,sq mi,655,sq mi,42.2016887,-88.9787131,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,201,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05439500,SOUTH BRANCH KISHWAUKEE RIVER NR FAIRDALE IL,Stream,,07090006,387,sq mi,,,42.1105806,-88.9006527,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,733.90,feet,.01,feet,Unknown.,NGVD29,US,17,037,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05440000,"KISHWAUKEE RIVER NEAR PERRYVILLE, IL",Stream,,07090006,1099,sq mi,,,42.1944444,-88.9988889,,1,seconds,Interpolated from MAP.,NAD83,692.13,feet,.01,feet,Unknown.,NGVD29,US,17,201,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05440500,"KILLBUCK CREEK NEAR MONROE CENTER, IL",Stream,,07090006,117,sq mi,,,42.0988889,-89.0519444,,1,seconds,Interpolated from MAP.,NAD83,734.27,feet,.01,feet,Unknown.,NGVD29,US,17,141,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05440520,"KILLBUCK CREEK NEAR NEW MILFORD, IL",Stream,,07090006,136,sq mi,,,42.1600233,-89.0756585,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,201,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05440700,"ROCK RIVER AT BYRON, IL",Stream,,07090005,7990,sq mi,7990,sq mi,42.1230805,-89.2559395,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,666.13,feet,.01,feet,Global Positioning System.,NGVD29,US,17,141,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05442000,"KYTE RIVER NEAR FLAGG CENTER, IL",Stream,,07090005,116,sq mi,,,41.9375,-89.1563889,,1,seconds,Interpolated from MAP.,NAD83,750.00,feet,.01,feet,Unknown.,NGVD29,US,17,141,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05442200,"ROCK RIVER AT GRAND DETOUR, IL",Stream,,07090005,8502,sq mi,,,41.8897537,-89.4195481,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,141,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05443500,"ROCK RIVER AT COMO, IL",Stream,,07090005,8753,sq mi,,,41.7722222,-89.7455556,,1,seconds,Interpolated from Digital MAP.,NAD83,603.03,feet,.01,feet,Level or other surveyed method.,NAVD88,US,17,195,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05444000,"ELKHORN CREEK NEAR PENROSE, IL",Stream,,07090005,146,sq mi,,,41.9028074,-89.696223,,1,seconds,Interpolated from MAP.,NAD83,657.85,feet,.01,feet,Unknown.,NGVD29,US,17,195,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05446100,"ROCK CREEK NEAR ERIE, IL",Stream,,07090005,237,sq mi,237,sq mi,41.6797528,-90.0262287,,Unknown,Unknown,Interpolated from MAP.,NAD83,577.38,feet,.01,feet,Unknown.,NGVD29,US,17,195,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05446500,"ROCK RIVER NEAR JOSLIN, IL",Stream,,07090005,9549,sq mi,,,41.5561111,-90.1852778,,1,seconds,Interpolated from MAP.,NAD83,564.06,feet,.01,feet,Unknown.,NGVD29,US,17,161,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05447100,"GREEN RIVER NEAR DEER GROVE, IL",Stream,,07090007,322,sq mi,322,sq mi,41.5939222,-89.6895466,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,195,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05447370,"MUD CREEK AT ANNAWAN, IL",Stream,,07090007,80.5,sq mi,,,41.4011461,-89.9203858,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,073,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05447390,"COAL CREEK AT SHEFFIELD, IL",Stream,,07090007,25.3,sq mi,,,41.361147,-89.7453784,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,011,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05447391,"COAL CREEK NEAR MINERAL, IL",Stream,,07090007,27.4,sq mi,,,41.3869799,-89.7981584,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,011,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05447395,"LAWSON CREEK TRIB NO 2 NEAR NEPONSET, IL",Stream,,07090007,,,,,41.3400361,-89.7923247,,Unknown,Unknown,Interpolated from MAP.,NAD83,700.00,feet,.01,feet,Unknown.,NGVD29,US,17,011,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05447400,"KING CREEK AT MINERAL, IL",Stream,,07090007,17.6,sq mi,,,41.3833687,-89.8428825,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,011,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05447430,"MUD CREEK NEAR ANNAWAN, IL",Stream,,07090007,240,sq mi,,,41.4369788,-89.953165,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,073,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05447500,"GREEN RIVER NEAR GENESEO, IL",Stream,,07090007,1003,sq mi,,,41.4889231,-90.1576186,,1,seconds,Interpolated from MAP.,NAD83,577.66,feet,.01,feet,Unknown.,NGVD29,US,17,073,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05466010,"MUD CREEK AT OPHIEM, IL",Stream,,07080104,17.2,sq mi,,,41.2508694,-90.3779046,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,073,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05466500,"EDWARDS RIVER NEAR NEW BOSTON, IL",Stream,,07080104,445,sq mi,,,41.1869774,-90.9673663,,1,seconds,Interpolated from MAP.,NAD83,529.92,feet,.01,feet,Unknown.,COE1912,US,17,131,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05466600,"POPE CREEK NEAR ALPHA, IL",Stream,,07080104,41.2,sq mi,,,41.1458701,-90.37985,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,095,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05466605,"POPE CREEK NEAR NEW WINDSOR, IL",Stream,,07080104,48.1,sq mi,,,41.1500365,-90.455964,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,131,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05466630,"NORTH POPE CREEK AT NEW WINDSOR, IL",Stream,,07080104,6.3,sq mi,,,41.1917029,-90.446519,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,131,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05466631,"NORTH POPE CREEK NEAR NEW WINDSOR, IL",Stream,,07080104,7.12,sq mi,,,41.1905918,-90.4554083,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,131,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05467000,"POPE CREEK NEAR KEITHSBURG, IL",Stream,,07080104,174,sq mi,,,41.1289233,-90.9193094,24000,1,seconds,Interpolated from MAP.,NAD83,524.07,feet,.01,feet,Level or other surveyed method.,COE1912,US,17,131,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468200,"CEDAR CREEK AT FARNHAM STREET AT GALESBURG, IL",Stream,,07080104,2.08,sq mi,,,40.968649,-90.3451276,,Unknown,Unknown,Interpolated from MAP.,NAD83,776,feet,.01,feet,Unknown.,NGVD29,US,17,095,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468205,"CEDAR CREEK AT FREMONT ST AT GALESBURG, IL",Stream,,07080104,,,,,40.9622602,-90.3473499,,Unknown,Unknown,Interpolated from MAP.,NAD83,775,feet,1,feet,Unknown.,NGVD29,US,17,095,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468210,"CEDAR CREEK AT LOSEY ST AT GALESBURG, IL",Stream,,07080104,,,,,40.9547602,-90.3534612,,Unknown,Unknown,Interpolated from MAP.,NAD83,774,feet,1,feet,Unknown.,NGVD29,US,17,095,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468215,"CEDAR CREEK AT CHAMBERS ST AT GALESBURG, IL",Stream,,07080104,,,,,40.9528158,-90.3623503,,Unknown,Unknown,Interpolated from MAP.,NAD83,759,feet,1,feet,Unknown.,NGVD29,US,17,095,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468220,"CEDAR CREEK AT HENDERSON ST AT GALESBURG, IL",Stream,,07080104,,,,,40.9461491,-90.3837399,,Unknown,Unknown,Interpolated from MAP.,NAD83,748,feet,1,feet,Unknown.,NGVD29,US,17,095,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468225,"CEDAR CREEK AT MCCLURE ST AT GALESBURG, IL",Stream,,07080104,,,,,40.9430936,-90.3956847,,Unknown,Unknown,Interpolated from MAP.,NAD83,741,feet,1,feet,Unknown.,NGVD29,US,17,095,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468230,"CEDAR CREEK AT LINWOOD ST AT GALESBURG, IL",Stream,,07080104,,,,,40.942538,-90.4029072,,Unknown,Unknown,Interpolated from MAP.,NAD83,744,feet,1,feet,Unknown.,NGVD29,US,17,095,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468240,"CEDAR CREEK AT HIGHWAY 34 AT GALESBURG, IL",Stream,,07080104,11.6,sq mi,,,40.9419825,-90.409574,,Unknown,Unknown,Interpolated from MAP.,NAD83,742,feet,.01,feet,Unknown.,NGVD29,US,17,095,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468245,"CEDAR CREEK ABOVE WWTF AT GALESBURG, IL",Stream,,07080104,,,,,40.9403158,-90.4131853,,Unknown,Unknown,Interpolated from MAP.,NAD83,741,feet,1,feet,Unknown.,NGVD29,US,17,095,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468250,"CEDAR CREEK AT OLD PICKARD RD NEAR GALESBURG, IL",Stream,,07080104,14.8,sq mi,,,40.9336492,-90.42263,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,740,feet,10,feet,Unknown.,NGVD29,US,17,095,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468253,"CEDAR CREEK TRIB NO 1 AT 1450N RD AT GALESBURG, IL",Stream,,07080104,3.82,sq mi,,,40.9258333,-90.4213889,,1,seconds,Interpolated from MAP.,NAD83,740,feet,10,feet,Unknown.,NGVD29,US,17,095,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468260,"CEDAR CR TRIB NO.1 AT AT&SF RR AT GALESBURG, IL",Stream,,07080104,,,,,40.9283715,-90.4276301,,Unknown,Unknown,Interpolated from MAP.,NAD83,739,feet,1,feet,Unknown.,NGVD29,US,17,095,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468265,"CEDER CREEK AT COUNTY LINE ROAD NR GALESBURG, IL",Stream,,07080104,20.2,sq mi,,,40.9286492,-90.4412417,,Unknown,Unknown,Interpolated from MAP.,NAD83,723,feet,.01,feet,Unknown.,NGVD29,US,17,095,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468280,"CEDAR CR TRIB NO.2 AT 2100N RD NR GALESBURG, IL",Stream,,07080104,6.98,sq mi,,,40.9328159,-90.4442974,,Unknown,Unknown,Interpolated from MAP.,NAD83,722,feet,.01,feet,Unknown.,NGVD29,US,17,187,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468293,"CEDAR CR TRIB NO.3 AT AT&SF RR NEAR GALESBURG, IL",Stream,,07080104,4.52,sq mi,,,40.9217048,-90.4442973,,Unknown,Unknown,Interpolated from MAP.,NAD83,721,feet,.01,feet,Unknown.,NGVD29,US,17,187,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468300,"CEDAR CREEK NEAR GALESBURG, IL",Stream,,07080104,34.3,sq mi,,,40.9222604,-90.4692981,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,737,feet,1,feet,Unknown.,NGVD29,US,17,187,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468305,"CEDAR CREEK AT 1550E RD NEAR COLDBROOK, IL",Stream,,07080104,,,,,40.9222604,-90.4865209,,Unknown,Unknown,Interpolated from MAP.,NAD83,720,feet,10,feet,Unknown.,NGVD29,US,17,187,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468308,"CEDAR CREEK AT 1500E RAOD NEAR COLDBROOK, IL",Stream,,07080104,36.9,sq mi,,,40.9211493,-90.4981879,,Unknown,Unknown,Interpolated from MAP.,NAD83,705,feet,.01,feet,Unknown.,NGVD29,US,17,187,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468316,CEDAR CREEK TRIB AT NEW HIGHWAY 34 NR CAMERON,Stream,,07080104,,,,,40.9186493,-90.499299,,Unknown,Unknown,Interpolated from MAP.,NAD83,704,feet,1,feet,Unknown.,NGVD29,US,17,187,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468325,"CEDAR CREEK AT 1400E RD NEAR COLDBROOK, IL",Stream,,07080104,,,,,40.9222604,-90.5176328,,Unknown,Unknown,Interpolated from MAP.,NAD83,723,feet,1,feet,Unknown.,NGVD29,US,17,187,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468333,"CEDAR CREEK AT 1300E RD NEAR COLDBROOK, IL",Stream,,07080104,,,,,40.9233715,-90.5370777,,Unknown,Unknown,Interpolated from MAP.,NAD83,693,feet,1,feet,Unknown.,NGVD29,US,17,187,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468341,"CEDAR CREEK TRIB AT 2040N RD NEAR COLDBROOK, IL",Stream,,07080104,,,,,40.9255937,-90.5529114,,Unknown,Unknown,Interpolated from MAP.,NAD83,692,feet,1,feet,Unknown.,NGVD29,US,17,187,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468349,"CEDAR CREEK AT 1200E RD NEAR COLDBROOK, IL",Stream,,07080104,,,,,40.9250381,-90.5543003,,Unknown,Unknown,Interpolated from MAP.,NAD83,692,feet,1,feet,Unknown.,NGVD29,US,17,187,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468359,"CEDAR CREEK TRIB AT 2000N RD NEAR MONMOUTH, IL",Stream,,07080104,,,,,40.9186493,-90.5640226,,Unknown,Unknown,Interpolated from MAP.,NAD83,691,feet,1,feet,Unknown.,NGVD29,US,17,187,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468367,"CEDAR CREEK AT 1100E ROAD NEAR MONMOUTH, IL",Stream,,07080104,60.8,sq mi,,,40.9305936,-90.5731896,,Unknown,Unknown,Interpolated from MAP.,NAD83,678,feet,.01,feet,Unknown.,NGVD29,US,17,187,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468375,"CEDAR CREEK AT OLD HIGHWAY 34 NEAR MONMOUTH, IL",Stream,,07080104,,,,,40.9403157,-90.586801,,Unknown,Unknown,Interpolated from MAP.,NAD83,677,feet,1,feet,Unknown.,NGVD29,US,17,187,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05468400,"CEDAR CREEK NEAR MONMOUTH, IL",Stream,,07080104,66.9,sq mi,,,40.9575378,-90.6206908,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,631,feet,1,feet,Unknown.,NGVD29,US,17,187,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05469000,"HENDERSON CREEK NEAR OQUAWKA, IL",Stream,,07080104,432,sq mi,,,41.0014258,-90.8543072,24000,1,seconds,Interpolated from MAP.,NAD83,541.21,feet,.01,feet,Unknown.,NGVD29,US,17,071,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05495500,"BEAR CREEK NEAR MARCELLINE, IL",Stream,,07110001,349,sq mi,,,40.1428237,-91.33737,,Unknown,Unknown,Interpolated from MAP.,NAD83,504.52,feet,.01,feet,Unknown.,NGVD29,US,17,001,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-05513000,"BAY CREEK AT NEBO, IL",Stream,,07110004,148,sq mi,,,39.4431034,-90.7959614,24000,1,seconds,Interpolated from MAP.,NAD83,462.56,feet,.01,feet,Unknown.,NGVD29,US,17,149,,,,,,,,,NWIS
