"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime"
"40","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98900906","Sample-Routine","Water","Groundwater",1989-04-19,"14:20:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-412836071363001",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",30,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-04-19 18:20:00,NA
"41","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98900925","Sample-Composite Without Parents","Water","Wet Fall Material",1989-05-01,"12:00:00","EDT",1989-05-02,"15:00:59","EDT",NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-410930071340401",NA,NA,"Stable, normal stage","Storm","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",5.9,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC024","USGS","Anions, LIS wf, IC","USGS TWRI 5-A1/1989, p 527",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-05-01 16:00:00,1989-05-02 19:00:59
"42","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901581","Sample-Routine","Water","Groundwater",1989-07-14,"10:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-412838071360801",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",97,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-07-14 14:30:00,NA
"43","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901576","Sample-Routine","Water","Groundwater",1989-07-14,"13:52:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-412844071365501",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",13,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-07-14 17:52:00,NA
"44","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901579","Sample-Routine","Water","Groundwater",1989-07-17,"13:45:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-413005071353401",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",13,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-07-17 17:45:00,NA
"45","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901582","Sample-Routine","Water","Groundwater",1989-07-14,"13:05:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-412829071364901",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",110,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-07-14 17:05:00,NA
"46","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98900712","Sample-Routine","Water","Surface Water",1989-03-21,"10:50:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116500",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",49,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-03-21 15:50:00,NA
"47","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901023","Sample-Routine","Water","Groundwater",1989-05-17,"09:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-413013071355001",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",15,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-05-17 13:00:00,NA
"48","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901025","Sample-Routine","Water","Groundwater",1989-05-17,"10:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-413011071362501",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",7.5,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-05-17 14:00:00,NA
"49","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98900751","Sample-Routine","Water","Groundwater",1989-03-27,"11:30:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-412844071365501",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",13,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-03-27 16:30:00,NA
"50","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98900756","Sample-Routine","Water","Groundwater",1989-03-27,"15:50:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-412829071364901",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",14,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-03-27 20:50:00,NA
"51","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98900774","Sample-Composite Without Parents","Water","Wet Fall Material",1989-04-03,"08:00:00","EDT",1989-04-06,"15:00:59","EDT",NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-410930071340401",NA,NA,"Stable, normal stage","Storm","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1.6,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC024","USGS","Anions, LIS wf, IC","USGS TWRI 5-A1/1989, p 527",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-04-03 12:00:00,1989-04-06 19:00:59
"52","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901768","Sample-Routine","Water","Surface Water",1989-07-20,"12:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01117855","CATIONS RR;VALUES DUP'D",NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",32,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-07-20 16:30:00,NA
"53","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901771","Sample-Routine","Water","Surface Water",1989-07-24,"12:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01117760",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",3.7,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-07-24 16:30:00,NA
"54","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901337","Sample-Routine","Water","Groundwater",1989-06-14,"12:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-412829071364901",NA,NA,"Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",17,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-06-14 16:30:00,NA
"55","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901772","Sample-Routine","Water","Surface Water",1989-07-24,"14:10:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01126225",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",11,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-07-24 18:10:00,NA
"56","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901815","Sample-Routine","Water","Groundwater",1989-08-02,"10:32:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-411018071345001",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",16,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-02 14:32:00,NA
"57","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901822","Sample-Routine","Water","Groundwater",1989-08-01,"13:42:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-411016071340801",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",35,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-01 17:42:00,NA
"58","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901823","Sample-Routine","Water","Groundwater",1989-08-01,"15:17:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-410906071340001",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",34,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-01 19:17:00,NA
"59","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901827","Sample-Routine","Water","Groundwater",1989-08-01,"16:49:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-410956071340001",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",23,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-01 20:49:00,NA
"60","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901812","Sample-Routine","Water","Groundwater",1989-08-02,"13:56:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-410953071345201",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",19,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-02 17:56:00,NA
"61","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901814","Sample-Routine","Water","Groundwater",1989-08-02,"14:24:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-411014071342901",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",21,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-02 18:24:00,NA
"62","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901828","Sample-Routine","Water","Groundwater",1989-08-01,"14:40:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-411016071335101",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",29,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-01 18:40:00,NA
"63","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98900931","Sample-Routine","Water","Surface Water",1989-04-13,"10:15:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01113970",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",48,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-04-13 14:15:00,NA
"64","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98900932","Sample-Routine","Water","Surface Water",1989-03-22,"13:00:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01111500",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",18,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-03-22 18:00:00,NA
"65","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901877","Sample-Routine","Water","Groundwater",1989-08-09,"11:36:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-411023071362201",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",24,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-09 15:36:00,NA
"66","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901880","Sample-Routine","Water","Groundwater",1989-08-08,"15:27:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-410902071341401",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",32,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-08 19:27:00,NA
"67","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98900937","Sample-Routine","Water","Surface Water",1989-05-18,"09:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01118500",NA,NA,"Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",10,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-05-18 13:00:00,NA
"68","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901874","Sample-Routine","Water","Groundwater",1989-08-09,"13:58:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-411229071343201",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",28,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-09 17:58:00,NA
"69","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901875","Sample-Routine","Water","Groundwater",1989-08-09,"16:49:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-410910071335801",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",26,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-09 20:49:00,NA
"70","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901881","Sample-Routine","Water","Groundwater",1989-08-08,"12:40:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-411003071340301",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",37,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-08 16:40:00,NA
"71","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901883","Sample-Routine","Water","Groundwater",1989-08-09,"15:32:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-410950071325302",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",42,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-09 19:32:00,NA
"72","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901889","Sample-Routine","Water","Surface Water",1989-07-28,"14:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116890","ANIONS RR;ALL VALUES DUP'D",NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",18,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-07-28 18:00:00,NA
"73","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901890","Sample-Routine","Water","Groundwater",1989-08-09,"16:13:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-411055071360101",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",32,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-09 20:13:00,NA
"74","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901915","Sample-Routine","Water","Groundwater",1989-08-22,"15:50:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-410947071325801",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",34,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-22 19:50:00,NA
"75","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901916","Sample-Routine","Water","Groundwater",1989-08-23,"16:20:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-411009071361001",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",13,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-23 20:20:00,NA
"76","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901922","Sample-Routine","Water","Groundwater",1989-08-18,"11:21:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-412829071364901",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",150,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-18 15:21:00,NA
"77","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.98901923","Sample-Routine","Water","Groundwater",1989-08-18,"10:10:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-412838071360801",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",62,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-08-18 14:10:00,NA
