OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-OH,USGS Ohio Water Science Center,USGS-03098000,Mahoning River at Youngstown OH,Stream,,05030103,898,sq mi,,,41.1111691,-80.6728537,,1,seconds,Interpolated from MAP.,NAD83,826.53,feet,.01,feet,Level or other surveyed method.,COE1912,US,39,099,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03098406,Mill Creek at Shields Rd. at Boardman OH,Stream,,05030103,53.7,sq mi,,,41.0447222,-80.6833333,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,39,099,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03098500,Mill Creek at Youngstown OH,Stream,,05030103,66.3,sq mi,,,41.0720028,-80.6903541,,1,seconds,Interpolated from MAP.,NAD83,898.52,feet,.01,feet,Level or other surveyed method.,NGVD29,US,39,099,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03098513,Mill Creek at Price Rd. at Youngstown OH,Stream,,05030103,78.4,sq mi,,,41.1013889,-80.6719444,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,39,099,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03098600,Mahoning River below West Ave at Youngstown OH,Stream,,05030103,978,sq mi,978,sq mi,41.1050581,-80.6625755,,1,seconds,Interpolated from MAP.,NAD83,823.51,feet,.02,feet,Level or other surveyed method.,NAVD88,US,39,099,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03098700,Crab Creek at Youngstown OH,Stream,,05030103,14,sq mi,,,41.1117247,-80.6353523,,1,seconds,Interpolated from MAP.,NAD83,836.20,feet,.10,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,099,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03099500,Mahoning River at Lowellville OH,Stream,,05030103,1073,sq mi,1073,sq mi,41.036726,-80.5361815,,1,seconds,Interpolated from MAP.,NAD83,796.57,feet,.10,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,099,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03099510,Mahoning River at OH-PA St line bl Lowellville OH,Stream,,05030103,1075,sq mi,,,41.0314484,-80.5192364,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,099,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03102900,Clear Creek at Dilworth OH,Stream,,05030102,1.13,sq mi,,,41.4458885,-80.6653557,,1,seconds,Interpolated from MAP.,NAD83,1034,feet,10,feet,Unknown.,NGVD29,US,39,155,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03102950,Pymatuning Creek at Kinsman OH,Stream,,05030102,96.7,sq mi,96.7,sq mi,41.4428324,-80.58813,,1,seconds,Interpolated from MAP.,NAD83,906.49,feet,.10,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,155,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03104030,Yankee Run near Masury OH,Stream,,05030102,,,,,41.2445004,-80.538683,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,155,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03104070,Little Yankee Run at Masury OH,Stream,,05030102,,,,,41.1933901,-80.5339603,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,155,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03108980,M F L BEAVER C NR SALEM OH,Stream,,05030101,35.7,sq mi,,,40.9056146,-80.8045251,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,099,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03108985,Cherry Valley Run at Leetonia OH,Stream,,05030101,11.9,sq mi,,,40.8758927,-80.7564667,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,029,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03108990,East Branch Middle Fk L Beaver Ck at Leetonia OH,Stream,,05030101,15.5,sq mi,,,40.8711705,-80.7648005,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,029,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03109100,Middle Fork Little Beaver Creek near Rogers OH,Stream,,05030101,149,sq mi,,,40.72284,-80.6339614,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,029,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03109150,West Fork Little Beaver Creek at Guilford OH,Stream,,05030101,,,,,40.7917261,-80.8698061,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,029,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03109200,West Fork Little Beaver Creek at West Point OH,Stream,,05030101,99.9,sq mi,,,40.7106172,-80.6967418,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,029,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03109318,East Fork Stateline Creek near Negley OH,Stream,,05030101,1.66,sq mi,,,40.7931183,-80.5211791,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,029,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03109319,West Fork Stateline Creek near Negley OH,Stream,,05030101,1.43,sq mi,,,40.793396,-80.5225681,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,029,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03109320,Stateline Creek near Negley OH,Stream,,05030101,3.09,sq mi,,,40.7925627,-80.5220125,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,029,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03109395,Bull Creek at Negley OH,Stream,,05030101,55.4,sq mi,,,40.7875625,-80.5447912,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,029,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03109400,North Fork Little Beaver Creek near Negley OH,Stream,,05030101,166,sq mi,,,40.7750627,-80.5431243,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,029,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03109500,Little Beaver Creek near East Liverpool OH,Stream,,05030101,496,sq mi,496,sq mi,40.6758974,-80.5406244,,1,seconds,Interpolated from MAP.,NAD83,702.38,feet,.10,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,029,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03109600,Ohio River at East Liverpool OH,Stream,,05030101,,,,,40.6389537,-80.5206236,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,029,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03109860,Elkhorn Creek at Bergholz OH,Stream,,05030101,,,,,40.5103419,-80.8970319,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03110000,Yellow Creek near Hammondsville OH,Stream,,05030101,147,sq mi,147,sq mi,40.5378424,-80.7250777,,1,seconds,Interpolated from MAP.,NAD83,692.93,feet,.10,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03110600,North Fork Yellow Creek at Hammondsville OH,Stream,,05030101,55.1,sq mi,,,40.5575644,-80.7053545,24000,1,seconds,Interpolated from MAP.,NAD83,680,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03110700,Ohio River at Stratton OH,Stream,,05030101,,,,,40.5325655,-80.6247954,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03110850,Island Creek near Toronto OH,Stream,,05030101,26.4,sq mi,,,40.4289562,-80.6164624,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03110955,Cross Creek at Broadacre OH,Stream,,05030101,53.5,sq mi,,,40.3656231,-80.7845272,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03111000,Cross Creek at Mingo Junction OH,Stream,,05030101,125,sq mi,,,40.3175693,-80.6289639,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03111465,Short Creek at Adena OH,Stream,,05030106,,,,,40.2192361,-80.8725893,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03111500,Short Creek near Dillonvale OH,Stream,,05030106,123,sq mi,123,sq mi,40.1934043,-80.7342482,,1,seconds,Interpolated from MAP.,NAD83,673.54,feet,.10,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03111548,Wheeling Creek below Blaine OH,Stream,,05030106,97.7,sq mi,97.7,sq mi,40.0670164,-80.8084198,,1,seconds,Interpolated from MAP.,NAD83,698.57,feet,.10,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,013,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03111550,Wheeling Creek at Brookside OH,Stream,,05030106,103,sq mi,,,40.0681278,-80.7800849,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,013,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03112820,McMahon Creek at Glencoe OH,Stream,,05030106,,,,,40.00285,-80.877035,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,013,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03113550,McMahon Creek at Bellaire OH,Stream,,05030106,89.5,sq mi,,,40.0109064,-80.7623065,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,013,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03113840,North Fork Captina Creek near Barnesville OH,Stream,,05030106,,,,,39.9122941,-81.0473234,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,013,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03113950,Unnamed tributary to Bend Fork near Belmont OH,Stream,,05030106,0.7,sq mi,,,39.9892377,-81.0614898,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,013,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03114000,Captina Creek at Armstrongs Mills OH,Stream,,05030106,134,sq mi,134,sq mi,39.9086841,-80.9239837,,1,seconds,Interpolated from MAP.,NAD83,739.53,feet,.01,feet,Level or other surveyed method.,NGVD29,US,39,013,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03114250,Sunfish Creek at Cameron OH,Stream,,05030201,99.6,sq mi,,,39.7667412,-80.9356534,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,111,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03115300,Little Muskingum River near Rinard Mills OH,Stream,,05030201,130,sq mi,,,39.6070185,-81.1223318,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,111,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03115400,Little Muskingum River at Bloomfield OH,Stream,,05030201,210,sq mi,210,sq mi,39.5631294,-81.2037236,,1,seconds,Interpolated from MAP.,NAD83,645.34,feet,.10,feet,Level or other surveyed method.,NAVD88,US,39,167,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03115640,Middle Fork Duck Creek at Middleburg OH,Stream,,05030201,20.5,sq mi,,,39.6706286,-81.3890077,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,121,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03115650,East Fork Duck Creek at Lower Salem OH,Stream,,05030201,111,sq mi,,,39.5739624,-81.3901192,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,167,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03115700,West Fork Duck Creek at Dexter City OH,Stream,,05030201,75.4,sq mi,,,39.6625732,-81.4734556,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,121,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03115800,Duck Creek at Stanleyville OH,Stream,,05030201,267,sq mi,,,39.4706295,-81.4112312,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,167,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03115890,Tuscarawas River at Uniontown OH,Stream,,05040001,8.26,sq mi,,,40.9883901,-81.4009445,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,151,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03115900,Tuscarawas River near East Liberty OH,Stream,,05040001,33.1,sq mi,,,41.0070004,-81.4917819,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,153,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03115920,Tuscarawas River at Barberton OH,Stream,,05040001,72.5,sq mi,,,41.0278331,-81.5873431,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,153,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03115990,Wolf Creek near Barberton OH,Stream,,05040001,53.9,sq mi,,,41.0489442,-81.5998438,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,153,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03116000,Tuscarawas River at Clinton OH,Stream,,05040001,174,sq mi,,,40.9278334,-81.6326245,,1,seconds,Interpolated from MAP.,NAD83,933.28,feet,.01,feet,Level or other surveyed method.,COE1912,US,39,153,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03116075,Chippewa Creek at Seville OH,Stream,,05040001,44,sq mi,,,41.0100551,-81.8645824,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,103,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03116080,Chippewa Creek at Sterling OH,Stream,,05040001,64.4,sq mi,,,40.9567219,-81.8418035,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,169,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03116100,Little Chippewa Creek near Smithville OH,Stream,,05040001,16.4,sq mi,,,40.894222,-81.8126352,,1,seconds,Interpolated from MAP.,NAD83,975,feet,10,feet,Unknown.,NGVD29,US,39,169,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03116200,Chippewa Creek at Easton OH,Stream,,05040001,146,sq mi,146,sq mi,40.9464436,-81.7429085,,1,seconds,Interpolated from MAP.,NAD83,939.6,feet,.01,feet,Level or other surveyed method.,NGVD29,US,39,169,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03116410,Nimisila Creek near Canal Fulton OH,Stream,,05040001,23.1,sq mi,,,40.9158896,-81.5617873,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,153,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03116950,Newman Creek near Massillon OH,Stream,,05040001,38.2,sq mi,,,40.822835,-81.5515103,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,151,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03117000,Tuscarawas River at Massillon OH,Stream,,05040001,518,sq mi,518,sq mi,40.7703357,-81.5240098,,1,seconds,Interpolated from MAP.,NAD83,915.06,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,151,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03117100,Tuscarawas River at Navarre OH,Stream,,05040001,534,sq mi,,,40.7267254,-81.5295657,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,151,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03117150,Sandy Creek at Minerva OH,Stream,,05040001,61.9,sq mi,,,40.7314483,-81.098987,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,151,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03117160,Still Fork near Minerva OH,Stream,,05040001,36.2,sq mi,,,40.6636718,-81.0398167,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,019,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03117280,Hugle Run near Malvern OH,Stream,,05040001,21.3,sq mi,,,40.713671,-81.1506572,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,019,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03117300,Sandy Creek at Malvern OH,Stream,,05040001,163,sq mi,,,40.6908938,-81.1803814,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,019,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03117310,Pipe Run at Malvern OH,Stream,,05040001,27.7,sq mi,,,40.6878383,-81.183715,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,019,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03117450,Little Sandy Creek near Robertsville OH,Stream,,05040001,29.7,sq mi,,,40.7342263,-81.2442749,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,151,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03117500,Sandy Creek at Waynesburg OH,Stream,,05040001,253,sq mi,253,sq mi,40.6725609,-81.2598308,,1,seconds,Interpolated from MAP.,NAD83,953.48,feet,.09,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,151,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03118000,Middle Branch Nimishillen Creek at Canton OH,Stream,,05040001,43.1,sq mi,43.1,sq mi,40.8414471,-81.3537229,,1,seconds,Interpolated from MAP.,NAD83,1046.12,feet,0.1,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,151,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03118100,East Branch Nimishillen Creek near Canton OH,Stream,,05040001,33.4,sq mi,,,40.8233919,-81.2984429,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,151,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03118300,West Branch Nimishillen Creek at Canton OH,Stream,,05040001,43.9,sq mi,,,40.7967251,-81.390392,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,151,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03118500,Nimishillen Creek at North Industry OH,Stream,,05040001,172,sq mi,172,sq mi,40.7497222,-81.3694444,,1,seconds,Interpolated from MAP.,NAD83,980.05,feet,.1,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,151,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03119341,McGuire Creek above Leesville Lake OH,Stream,,05040001,13,sq mi,,,40.4616667,-81.1255556,,1,seconds,Interpolated from Digital MAP.,NAD83,958.13,feet,.1,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,019,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03119580,Tuscarawas River at Zoar OH,Stream,,05040001,1102,sq mi,,,40.6078399,-81.4265043,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,157,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03119700,Conotton Creek at Jewett OH,Stream,,05040001,14.3,sq mi,,,40.3664548,-81.0034286,,1,seconds,Interpolated from MAP.,NAD83,1005,feet,10,feet,Unknown.,NGVD29,US,39,067,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03119900,Conotton Creek at Leesville OH,Stream,,05040001,87.1,sq mi,,,40.4456206,-81.1967709,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,019,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03119971,North Fork McGuire Creek near Carrollton OH,Stream,,05040001,11.3,sq mi,,,40.5133333,-81.1127778,,1,seconds,Interpolated from Digital MAP.,NAD83,970.92,feet,.1,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,019,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03119979,Bear Hole Run near Carrollton OH,Stream,,05040001,1.43,sq mi,,,40.5288889,-81.1369444,,1,seconds,Interpolated from Digital MAP.,NAD83,1019.78,feet,.1,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,019,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03120500,McGuire Creek near Leesville OH,Stream,,05040001,48.3,sq mi,48.3,sq mi,40.4703426,-81.196493,,1,seconds,Interpolated from MAP.,NAD83,914.50,feet,.10,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,019,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03120820,Indian Fork at Dellroy OH,Stream,,05040001,37.9,sq mi,,,40.5536111,-81.1847222,,1,seconds,Interpolated from Digital MAP.,NAD83,920.47,feet,.1,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,019,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03120869,Willow Run near Dellroy OH,Stream,,05040001,7.78,sq mi,,,40.5780556,-81.1927778,,1,seconds,Interpolated from Digital MAP.,NAD83,932.09,feet,.1,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,019,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03120961,Unnamed Tributary near Dellroy OH,Stream,,05040001,3.38,sq mi,,,40.5680556,-81.2572222,,1,seconds,Interpolated from Digital MAP.,NAD83,922.78,feet,.1,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,019,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03121500,Indian Fork bl Atwood Dam near New Cumberland OH,Stream,,05040001,70,sq mi,,,40.5253419,-81.2881642,,1,seconds,Interpolated from MAP.,NAD83,884,feet,10,feet,Unknown.,NGVD29,US,39,157,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03121600,Conotton Creek at New Cumberland OH,Stream,,05040001,250,sq mi,,,40.5417304,-81.3073319,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,157,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03121800,Huff Run at Lindentree OH,Stream,,05040001,7.57,sq mi,,,40.6039512,-81.2937207,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,019,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03122500,Tuscarawas River below Dover Dam near Dover OH,Stream,,05040001,1405,sq mi,1405,sq mi,40.5297862,-81.4298369,,1,seconds,Interpolated from MAP.,NAD83,861.51,feet,.01,feet,Reported method of determination.,COE1912,US,39,157,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03122850,Sugar Creek near Orrville OH,Stream,,05040001,47.2,sq mi,,,40.8186667,-81.7793,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,169,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03122900,Sugar Creek near West Lebanon OH,Stream,,05040001,69.8,sq mi,,,40.7367238,-81.6531827,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,169,,,,,,,,,NWIS
